personID:ID(Person),roadUser,gender,age,ageGroup,:LABEL
8679,Driver,Male,27,26_to_39,Person
8680,Passenger,Female,66,65_to_74,Person
8681,Passenger,Female,62,40_to_64,Person
8682,Motorcycle rider,Male,22,17_to_25,Person
8683,Passenger,Male,31,26_to_39,Person
8684,Passenger,Male,25,17_to_25,Person
8685,Passenger,Male,20,17_to_25,Person
8686,Driver,Female,37,26_to_39,Person
8687,Driver,Male,45,40_to_64,Person
8688,Driver,Male,29,26_to_39,Person
8689,Passenger,Female,26,26_to_39,Person
8690,Pedestrian,Female,79,75_or_older,Person
8691,Driver,Male,69,65_to_74,Person
8692,Driver,Male,57,40_to_64,Person
8693,Passenger,Female,8,0_to_16,Person
8694,Motorcycle pillion passenger,Female,10,0_to_16,Person
8695,Driver,Male,24,17_to_25,Person
8696,Driver,Male,59,40_to_64,Person
8697,Passenger,Male,73,65_to_74,Person
8698,Motorcycle rider,Male,19,17_to_25,Person
8699,Driver,Male,46,40_to_64,Person
8700,Driver,Male,49,40_to_64,Person
8701,Motorcycle rider,Male,41,40_to_64,Person
8702,Passenger,Female,76,75_or_older,Person
8703,Motorcycle rider,Female,31,26_to_39,Person
8704,Motorcycle rider,Male,36,26_to_39,Person
8705,Driver,Female,63,40_to_64,Person
8706,Motorcycle rider,Male,17,17_to_25,Person
8707,Pedestrian,Male,56,40_to_64,Person
8708,Passenger,Female,27,26_to_39,Person
8709,Driver,Female,48,40_to_64,Person
8710,Motorcycle rider,Male,56,40_to_64,Person
8711,Driver,Male,72,65_to_74,Person
8712,Driver,Male,50,40_to_64,Person
8713,Motorcycle rider,Male,37,26_to_39,Person
8714,Driver,Female,35,26_to_39,Person
8715,Motorcycle rider,Male,37,26_to_39,Person
8716,Driver,Male,36,26_to_39,Person
8717,Pedestrian,Male,48,40_to_64,Person
8718,Driver,Male,29,26_to_39,Person
8719,Driver,Male,38,26_to_39,Person
8720,Motorcycle rider,Male,28,26_to_39,Person
8721,Driver,Male,53,40_to_64,Person
8722,Driver,Female,20,17_to_25,Person
8723,Driver,Male,21,17_to_25,Person
8724,Driver,Male,41,40_to_64,Person
8725,Pedestrian,Male,85,75_or_older,Person
8726,Motorcycle rider,Male,30,26_to_39,Person
8727,Motorcycle rider,Male,17,17_to_25,Person
8728,Driver,Female,74,65_to_74,Person
8729,Passenger,Female,76,75_or_older,Person
8730,Driver,Male,36,26_to_39,Person
8731,Driver,Female,68,65_to_74,Person
8732,Motorcycle rider,Male,20,17_to_25,Person
8733,Passenger,Female,12,0_to_16,Person
8734,Driver,Female,91,75_or_older,Person
8735,Passenger,Female,84,75_or_older,Person
8736,Driver,Male,20,17_to_25,Person
8737,Passenger,Female,53,40_to_64,Person
8738,Driver,Male,53,40_to_64,Person
8739,Driver,Male,65,65_to_74,Person
8740,Motorcycle rider,Male,50,40_to_64,Person
8741,Driver,Male,46,40_to_64,Person
8742,Driver,Female,22,17_to_25,Person
8743,Driver,Male,39,26_to_39,Person
8744,Driver,Female,71,65_to_74,Person
8745,Driver,Male,72,65_to_74,Person
8746,Passenger,Female,75,75_or_older,Person
8747,Driver,Male,72,65_to_74,Person
8748,Passenger,Male,82,75_or_older,Person
8749,Pedestrian,Male,48,40_to_64,Person
8750,Driver,Male,79,75_or_older,Person
8751,Motorcycle rider,Male,43,40_to_64,Person
8752,Driver,Male,36,26_to_39,Person
8753,Motorcycle rider,Male,29,26_to_39,Person
8754,Motorcycle rider,Male,22,17_to_25,Person
8755,Driver,Female,62,40_to_64,Person
8756,Driver,Male,58,40_to_64,Person
8757,Driver,Male,24,17_to_25,Person
8758,Motorcycle rider,Male,36,26_to_39,Person
8759,Motorcycle rider,Male,43,40_to_64,Person
8760,Passenger,Male,66,65_to_74,Person
8761,Passenger,Female,60,40_to_64,Person
8762,Driver,Male,32,26_to_39,Person
8763,Pedestrian,Male,20,17_to_25,Person
8764,Driver,Male,25,17_to_25,Person
8765,Motorcycle rider,Male,79,75_or_older,Person
8766,Motorcycle rider,Male,43,40_to_64,Person
8767,Passenger,Female,84,75_or_older,Person
8768,Driver,Male,87,75_or_older,Person
8769,Driver,Female,22,17_to_25,Person
8770,Driver,Male,76,75_or_older,Person
8771,Motorcycle rider,Male,27,26_to_39,Person
8772,Passenger,Female,2,0_to_16,Person
8773,Driver,Male,18,17_to_25,Person
8774,Passenger,Female,29,26_to_39,Person
8775,Pedestrian,Male,86,75_or_older,Person
8776,Pedestrian,Male,28,26_to_39,Person
8777,Pedestrian,Male,71,65_to_74,Person
8778,Driver,Male,20,17_to_25,Person
8779,Passenger,Male,17,17_to_25,Person
8780,Passenger,Male,22,17_to_25,Person
8781,Driver,Male,25,17_to_25,Person
8782,Passenger,Female,23,17_to_25,Person
8783,Driver,Male,18,17_to_25,Person
8784,Pedestrian,Male,54,40_to_64,Person
8785,Motorcycle rider,Female,41,40_to_64,Person
8786,Motorcycle rider,Male,20,17_to_25,Person
8787,Pedestrian,Male,48,40_to_64,Person
8788,Driver,Male,65,65_to_74,Person
8789,Driver,Male,28,26_to_39,Person
8790,Passenger,Female,24,17_to_25,Person
8791,Motorcycle rider,Female,59,40_to_64,Person
8792,Pedestrian,Male,73,65_to_74,Person
8793,Pedal cyclist,Female,66,65_to_74,Person
8794,Passenger,Male,15,0_to_16,Person
8795,Driver,Male,22,17_to_25,Person
8796,Driver,Male,52,40_to_64,Person
8797,Pedal cyclist,Male,73,65_to_74,Person
8798,Driver,Male,96,75_or_older,Person
8799,Driver,Male,88,75_or_older,Person
8800,Driver,Male,34,26_to_39,Person
8801,Pedestrian,Male,10,0_to_16,Person
8802,Pedestrian,Female,32,26_to_39,Person
8803,Driver,Female,20,17_to_25,Person
8804,Driver,Male,47,40_to_64,Person
8805,Driver,Male,53,40_to_64,Person
8806,Driver,Male,27,26_to_39,Person
8807,Motorcycle rider,Male,21,17_to_25,Person
8808,Driver,Male,45,40_to_64,Person
8809,Passenger,Female,44,40_to_64,Person
8810,Pedestrian,Female,32,26_to_39,Person
8811,Driver,Female,66,65_to_74,Person
8812,Driver,Female,30,26_to_39,Person
8813,Driver,Male,36,26_to_39,Person
8814,Pedestrian,Male,32,26_to_39,Person
8815,Driver,Male,21,17_to_25,Person
8816,Driver,Male,41,40_to_64,Person
8817,Motorcycle rider,Female,51,40_to_64,Person
8818,Passenger,Female,38,26_to_39,Person
8819,Motorcycle rider,Male,31,26_to_39,Person
8820,Driver,Female,30,26_to_39,Person
8821,Passenger,Female,53,40_to_64,Person
8822,Motorcycle rider,Male,22,17_to_25,Person
8823,Passenger,Female,25,17_to_25,Person
8824,Pedestrian,Female,54,40_to_64,Person
8825,Driver,Male,28,26_to_39,Person
8826,Passenger,Female,20,17_to_25,Person
8827,Passenger,Female,21,17_to_25,Person
8828,Driver,Male,69,65_to_74,Person
8829,Pedestrian,Female,69,65_to_74,Person
8830,Driver,Male,66,65_to_74,Person
8831,Passenger,Male,47,40_to_64,Person
8832,Pedestrian,Male,42,40_to_64,Person
8833,Driver,Male,54,40_to_64,Person
8834,Driver,Male,20,17_to_25,Person
8835,Passenger,Female,48,40_to_64,Person
8836,Motorcycle rider,Male,44,40_to_64,Person
8837,Passenger,Male,84,75_or_older,Person
8838,Driver,Female,81,75_or_older,Person
8839,Driver,Female,67,65_to_74,Person
8840,Driver,Male,24,17_to_25,Person
8841,Motorcycle rider,Male,28,26_to_39,Person
8842,Passenger,Male,40,40_to_64,Person
8843,Driver,Male,26,26_to_39,Person
8844,Driver,Female,59,40_to_64,Person
8845,Driver,Male,65,65_to_74,Person
8846,Driver,Male,83,75_or_older,Person
8847,Passenger,Male,82,75_or_older,Person
8848,Driver,Male,44,40_to_64,Person
8849,Motorcycle rider,Male,40,40_to_64,Person
8850,Driver,Male,45,40_to_64,Person
8851,Motorcycle rider,Male,18,17_to_25,Person
8852,Driver,Female,18,17_to_25,Person
8853,Driver,Male,25,17_to_25,Person
8854,Driver,Male,43,40_to_64,Person
8855,Motorcycle rider,Male,59,40_to_64,Person
8856,Motorcycle rider,Male,19,17_to_25,Person
8857,Motorcycle rider,Male,66,65_to_74,Person
8858,Pedestrian,Female,46,40_to_64,Person
8859,Pedestrian,Female,78,75_or_older,Person
8860,Driver,Male,28,26_to_39,Person
8861,Driver,Male,54,40_to_64,Person
8862,Passenger,Female,32,26_to_39,Person
8863,Passenger,Male,28,26_to_39,Person
8864,Driver,Male,75,75_or_older,Person
8865,Driver,Male,36,26_to_39,Person
8866,Pedestrian,Male,43,40_to_64,Person
8867,Passenger,Male,36,26_to_39,Person
8868,Driver,Male,27,26_to_39,Person
8869,Driver,Male,18,17_to_25,Person
8870,Driver,Male,21,17_to_25,Person
8871,Driver,Male,30,26_to_39,Person
8872,Passenger,Female,31,26_to_39,Person
8873,Motorcycle rider,Male,17,17_to_25,Person
8874,Motorcycle rider,Male,33,26_to_39,Person
8875,Driver,Male,39,26_to_39,Person
8876,Pedestrian,Male,45,40_to_64,Person
8877,Pedestrian,Male,36,26_to_39,Person
8878,Pedestrian,Male,42,40_to_64,Person
8879,Driver,Male,58,40_to_64,Person
8880,Passenger,Male,41,40_to_64,Person
8881,Driver,Male,22,17_to_25,Person
8882,Driver,Male,67,65_to_74,Person
8883,Pedestrian,Female,74,65_to_74,Person
8884,Motorcycle rider,Female,46,40_to_64,Person
8885,Motorcycle rider,Male,61,40_to_64,Person
8886,Passenger,Female,4,0_to_16,Person
8887,Passenger,Male,17,17_to_25,Person
8888,Passenger,Male,26,26_to_39,Person
8889,Driver,Male,28,26_to_39,Person
8890,Driver,Male,52,40_to_64,Person
8891,Driver,Male,32,26_to_39,Person
8892,Driver,Male,39,26_to_39,Person
8893,Motorcycle rider,Male,22,17_to_25,Person
8894,Motorcycle pillion passenger,Male,20,17_to_25,Person
8895,Pedestrian,Male,50,40_to_64,Person
8896,Motorcycle rider,Male,67,65_to_74,Person
8897,Pedal cyclist,Male,12,0_to_16,Person
8898,Driver,Male,17,17_to_25,Person
8899,Driver,Male,25,17_to_25,Person
8900,Passenger,Male,2,0_to_16,Person
8901,Passenger,Male,72,65_to_74,Person
8902,Motorcycle rider,Male,46,40_to_64,Person
8903,Motorcycle rider,Male,52,40_to_64,Person
8904,Driver,Male,43,40_to_64,Person
8905,Driver,Male,35,26_to_39,Person
8906,Driver,Male,62,40_to_64,Person
8907,Driver,Male,53,40_to_64,Person
8908,Pedestrian,Male,47,40_to_64,Person
8909,Driver,Male,45,40_to_64,Person
8910,Pedestrian,Female,63,40_to_64,Person
8911,Pedestrian,Male,19,17_to_25,Person
8912,Pedestrian,Male,3,0_to_16,Person
8913,Driver,Male,57,40_to_64,Person
8914,Driver,Female,22,17_to_25,Person
8915,Motorcycle rider,Male,39,26_to_39,Person
8916,Driver,Male,16,0_to_16,Person
8917,Passenger,Male,14,0_to_16,Person
8918,Pedestrian,Male,34,26_to_39,Person
8919,Driver,Male,44,40_to_64,Person
8920,Pedestrian,Male,16,0_to_16,Person
8921,Motorcycle rider,Male,44,40_to_64,Person
8922,Driver,Female,28,26_to_39,Person
8923,Pedestrian,Male,60,40_to_64,Person
8924,Pedestrian,Male,61,40_to_64,Person
8925,Passenger,Male,41,40_to_64,Person
8926,Driver,Male,59,40_to_64,Person
8927,Motorcycle rider,Male,18,17_to_25,Person
8928,Driver,Male,22,17_to_25,Person
8929,Motorcycle rider,Male,46,40_to_64,Person
8930,Driver,Male,23,17_to_25,Person
8931,Motorcycle rider,Male,55,40_to_64,Person
8932,Pedal cyclist,Male,46,40_to_64,Person
8933,Driver,Male,32,26_to_39,Person
8934,Driver,Male,25,17_to_25,Person
8935,Driver,Male,26,26_to_39,Person
8936,Driver,Male,43,40_to_64,Person
8937,Driver,Male,53,40_to_64,Person
8938,Driver,Male,38,26_to_39,Person
8939,Driver,Male,24,17_to_25,Person
8940,Pedestrian,Female,59,40_to_64,Person
8941,Driver,Female,76,75_or_older,Person
8942,Pedestrian,Male,52,40_to_64,Person
8943,Pedestrian,Male,17,17_to_25,Person
8944,Pedestrian,Female,48,40_to_64,Person
8945,Driver,Male,47,40_to_64,Person
8946,Pedestrian,Male,89,75_or_older,Person
8947,Driver,Male,19,17_to_25,Person
8948,Passenger,Female,26,26_to_39,Person
8949,Pedestrian,Female,87,75_or_older,Person
8950,Driver,Male,58,40_to_64,Person
8951,Driver,Male,41,40_to_64,Person
8952,Driver,Female,87,75_or_older,Person
8953,Passenger,Female,16,0_to_16,Person
8954,Passenger,Male,0,0_to_16,Person
8955,Driver,Male,38,26_to_39,Person
8956,Driver,Female,25,17_to_25,Person
8957,Passenger,Male,74,65_to_74,Person
8958,Driver,Male,76,75_or_older,Person
8959,Driver,Male,54,40_to_64,Person
8960,Pedal cyclist,Male,73,65_to_74,Person
8961,Driver,Male,76,75_or_older,Person
8962,Motorcycle rider,Male,49,40_to_64,Person
8963,Pedestrian,Male,80,75_or_older,Person
8964,Pedestrian,Female,60,40_to_64,Person
8965,Pedestrian,Male,96,75_or_older,Person
8966,Driver,Male,34,26_to_39,Person
8967,Passenger,Female,34,26_to_39,Person
8968,Driver,Male,18,17_to_25,Person
8969,Pedestrian,Male,32,26_to_39,Person
8970,Passenger,Male,16,0_to_16,Person
8971,Passenger,Male,68,65_to_74,Person
8972,Passenger,Female,67,65_to_74,Person
8973,Driver,Male,49,40_to_64,Person
8974,Passenger,Female,90,75_or_older,Person
8975,Driver,Male,79,75_or_older,Person
8976,Passenger,Male,83,75_or_older,Person
8977,Driver,Female,17,17_to_25,Person
8978,Passenger,Male,26,26_to_39,Person
8979,Driver,Male,28,26_to_39,Person
8980,Driver,Male,23,17_to_25,Person
8981,Motorcycle rider,Male,36,26_to_39,Person
8982,Pedestrian,Female,44,40_to_64,Person
8983,Driver,Male,70,65_to_74,Person
8984,Motorcycle rider,Male,42,40_to_64,Person
8985,Driver,Female,89,75_or_older,Person
8986,Pedestrian,Female,39,26_to_39,Person
8987,Driver,Male,27,26_to_39,Person
8988,Driver,Female,33,26_to_39,Person
8989,Driver,Male,24,17_to_25,Person
8990,Motorcycle rider,Male,53,40_to_64,Person
8991,Motorcycle rider,Male,29,26_to_39,Person
8992,Motorcycle rider,Male,60,40_to_64,Person
8993,Passenger,Female,92,75_or_older,Person
8994,Driver,Male,62,40_to_64,Person
8995,Passenger,Male,7,0_to_16,Person
8996,Motorcycle rider,Female,53,40_to_64,Person
8997,Driver,Male,48,40_to_64,Person
8998,Driver,Male,45,40_to_64,Person
8999,Driver,Male,38,26_to_39,Person
9000,Driver,Male,39,26_to_39,Person
9001,Passenger,Male,35,26_to_39,Person
9002,Passenger,Male,1,0_to_16,Person
9003,Driver,Male,52,40_to_64,Person
9004,Pedestrian,Male,40,40_to_64,Person
9005,Pedestrian,Male,71,65_to_74,Person
9006,Driver,Male,39,26_to_39,Person
9007,Motorcycle rider,Male,51,40_to_64,Person
9008,Driver,Male,30,26_to_39,Person
9009,Driver,Female,28,26_to_39,Person
9010,Driver,Female,63,40_to_64,Person
9011,Pedestrian,Male,75,75_or_older,Person
9012,Driver,Female,57,40_to_64,Person
9013,Pedal cyclist,Male,93,75_or_older,Person
9014,Passenger,Female,82,75_or_older,Person
9015,Motorcycle rider,Male,46,40_to_64,Person
9016,Driver,Female,93,75_or_older,Person
9017,Driver,Male,38,26_to_39,Person
9018,Driver,Female,32,26_to_39,Person
9019,Motorcycle rider,Male,22,17_to_25,Person
9020,Pedestrian,Male,1,0_to_16,Person
9021,Driver,Male,22,17_to_25,Person
9022,Driver,Female,33,26_to_39,Person
9023,Driver,Female,39,26_to_39,Person
9024,Driver,Male,30,26_to_39,Person
9025,Driver,Male,29,26_to_39,Person
9026,Driver,Male,44,40_to_64,Person
9027,Pedestrian,Male,20,17_to_25,Person
9028,Driver,Male,46,40_to_64,Person
9029,Pedestrian,Female,82,75_or_older,Person
9030,Driver,Male,23,17_to_25,Person
9031,Driver,Male,32,26_to_39,Person
9032,Driver,Male,76,75_or_older,Person
9033,Motorcycle rider,Male,45,40_to_64,Person
9034,Driver,Female,23,17_to_25,Person
9035,Driver,Male,53,40_to_64,Person
9036,Pedestrian,Female,43,40_to_64,Person
9037,Driver,Female,17,17_to_25,Person
9038,Motorcycle rider,Male,43,40_to_64,Person
9039,Driver,Male,22,17_to_25,Person
9040,Driver,Male,71,65_to_74,Person
9041,Passenger,Male,23,17_to_25,Person
9042,Passenger,Male,17,17_to_25,Person
9043,Driver,Male,21,17_to_25,Person
9044,Driver,Female,69,65_to_74,Person
9045,Driver,Male,47,40_to_64,Person
9046,Motorcycle rider,Male,20,17_to_25,Person
9047,Driver,Male,47,40_to_64,Person
9048,Passenger,Female,93,75_or_older,Person
9049,Driver,Male,77,75_or_older,Person
9050,Passenger,Female,5,0_to_16,Person
9051,Driver,Female,69,65_to_74,Person
9052,Passenger,Female,10,0_to_16,Person
9053,Passenger,Male,70,65_to_74,Person
9054,Passenger,Male,10,0_to_16,Person
9055,Passenger,Male,19,17_to_25,Person
9056,Driver,Male,19,17_to_25,Person
9057,Motorcycle rider,Male,48,40_to_64,Person
9058,Passenger,Male,13,0_to_16,Person
9059,Motorcycle rider,Male,51,40_to_64,Person
9060,Driver,Male,26,26_to_39,Person
9061,Pedestrian,Male,62,40_to_64,Person
9062,Driver,Male,23,17_to_25,Person
9063,Driver,Male,27,26_to_39,Person
9064,Motorcycle rider,Male,17,17_to_25,Person
9065,Pedestrian,Male,1,0_to_16,Person
9066,Driver,Male,51,40_to_64,Person
9067,Passenger,Female,60,40_to_64,Person
9068,Driver,Female,36,26_to_39,Person
9069,Driver,Male,33,26_to_39,Person
9070,Driver,Male,71,65_to_74,Person
9071,Driver,Male,68,65_to_74,Person
9072,Driver,Female,19,17_to_25,Person
9073,Driver,Female,54,40_to_64,Person
9074,Driver,Male,24,17_to_25,Person
9075,Driver,Female,18,17_to_25,Person
9076,Passenger,Male,75,75_or_older,Person
9077,Driver,Female,82,75_or_older,Person
9078,Passenger,Female,32,26_to_39,Person
9079,Driver,Male,45,40_to_64,Person
9080,Pedestrian,Male,81,75_or_older,Person
9081,Driver,Female,49,40_to_64,Person
9082,Passenger,Female,80,75_or_older,Person
9083,Pedestrian,Female,15,0_to_16,Person
9084,Pedestrian,Male,2,0_to_16,Person
9085,Pedal cyclist,Male,79,75_or_older,Person
9086,Driver,Male,49,40_to_64,Person
9087,Pedestrian,Male,33,26_to_39,Person
9088,Driver,Male,35,26_to_39,Person
9089,Motorcycle rider,Male,46,40_to_64,Person
9090,Driver,Female,47,40_to_64,Person
9091,Pedestrian,Female,65,65_to_74,Person
9092,Motorcycle rider,Male,59,40_to_64,Person
9093,Driver,Male,46,40_to_64,Person
9094,Driver,Male,32,26_to_39,Person
9095,Driver,Male,53,40_to_64,Person
9096,Driver,Female,49,40_to_64,Person
9097,Driver,Male,30,26_to_39,Person
9098,Driver,Male,30,26_to_39,Person
9099,Motorcycle rider,Male,33,26_to_39,Person
9100,Driver,Male,46,40_to_64,Person
9101,Driver,Female,44,40_to_64,Person
9102,Driver,Male,26,26_to_39,Person
9103,Driver,Female,76,75_or_older,Person
9104,Driver,Male,70,65_to_74,Person
9105,Driver,Female,25,17_to_25,Person
9106,Driver,Male,17,17_to_25,Person
9107,Driver,Male,37,26_to_39,Person
9108,Passenger,Male,41,40_to_64,Person
9109,Motorcycle rider,Male,31,26_to_39,Person
9110,Driver,Female,22,17_to_25,Person
9111,Motorcycle rider,Male,48,40_to_64,Person
9112,Motorcycle rider,Male,24,17_to_25,Person
9113,Motorcycle rider,Male,29,26_to_39,Person
9114,Motorcycle rider,Male,30,26_to_39,Person
9115,Pedestrian,Male,60,40_to_64,Person
9116,Passenger,Female,43,40_to_64,Person
9117,Driver,Male,47,40_to_64,Person
9118,Driver,Male,26,26_to_39,Person
9119,Passenger,Male,26,26_to_39,Person
9120,Driver,Male,43,40_to_64,Person
9121,Passenger,Male,25,17_to_25,Person
9122,Driver,Male,76,75_or_older,Person
9123,Driver,Male,23,17_to_25,Person
9124,Driver,Male,82,75_or_older,Person
9125,Passenger,Female,20,17_to_25,Person
9126,Driver,Male,77,75_or_older,Person
9127,Motorcycle rider,Female,57,40_to_64,Person
9128,Motorcycle rider,Male,18,17_to_25,Person
9129,Driver,Male,38,26_to_39,Person
9130,Driver,Female,47,40_to_64,Person
9131,Driver,Male,24,17_to_25,Person
9132,Passenger,Male,30,26_to_39,Person
9133,Driver,Male,27,26_to_39,Person
9134,Motorcycle rider,Male,36,26_to_39,Person
9135,Driver,Male,37,26_to_39,Person
9136,Pedestrian,Male,7,0_to_16,Person
9137,Pedestrian,Male,89,75_or_older,Person
9138,Driver,Male,87,75_or_older,Person
9139,Passenger,Female,26,26_to_39,Person
9140,Driver,Female,84,75_or_older,Person
9141,Pedal cyclist,Male,61,40_to_64,Person
9142,Passenger,Female,84,75_or_older,Person
9143,Driver,Male,82,75_or_older,Person
9144,Driver,Male,64,40_to_64,Person
9145,Pedal cyclist,Male,43,40_to_64,Person
9146,Driver,Male,20,17_to_25,Person
9147,Driver,Male,55,40_to_64,Person
9148,Driver,Male,88,75_or_older,Person
9149,Driver,Male,48,40_to_64,Person
9150,Driver,Male,19,17_to_25,Person
9151,Driver,Male,34,26_to_39,Person
9152,Driver,Male,54,40_to_64,Person
9153,Motorcycle rider,Male,27,26_to_39,Person
9154,Driver,Female,69,65_to_74,Person
9155,Motorcycle rider,Male,25,17_to_25,Person
9156,Driver,Male,58,40_to_64,Person
9157,Driver,Female,24,17_to_25,Person
9158,Motorcycle rider,Male,65,65_to_74,Person
9159,Passenger,Female,19,17_to_25,Person
9160,Pedestrian,Male,67,65_to_74,Person
9161,Driver,Male,18,17_to_25,Person
9162,Passenger,Male,24,17_to_25,Person
9163,Passenger,Male,25,17_to_25,Person
9164,Pedestrian,Female,40,40_to_64,Person
9165,Driver,Male,17,17_to_25,Person
9166,Passenger,Female,37,26_to_39,Person
9167,Passenger,Female,36,26_to_39,Person
9168,Passenger,Female,36,26_to_39,Person
9169,Passenger,Female,22,17_to_25,Person
9170,Driver,Male,24,17_to_25,Person
9171,Pedal cyclist,Male,88,75_or_older,Person
9172,Motorcycle rider,Male,60,40_to_64,Person
9173,Motorcycle pillion passenger,Female,31,26_to_39,Person
9174,Passenger,Female,65,65_to_74,Person
9175,Motorcycle rider,Male,51,40_to_64,Person
9176,Driver,Male,67,65_to_74,Person
9177,Driver,Female,82,75_or_older,Person
9178,Driver,Male,48,40_to_64,Person
9179,Motorcycle rider,Male,34,26_to_39,Person
9180,Motorcycle rider,Male,36,26_to_39,Person
9181,Driver,Female,72,65_to_74,Person
9182,Passenger,Female,5,0_to_16,Person
9183,Motorcycle rider,Male,42,40_to_64,Person
9184,Driver,Male,75,75_or_older,Person
9185,Pedestrian,Male,33,26_to_39,Person
9186,Passenger,Male,22,17_to_25,Person
9187,Driver,Male,48,40_to_64,Person
9188,Motorcycle rider,Female,30,26_to_39,Person
